4.8883 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [1280, 800]. Using actual size
5.5765 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, args=UNKNOWN, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color=array([-1., -1., -1.]), colorSpace='rgb', fullscr=UNKNOWN, gamma=None, kwargs=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x113342470>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=0, size=array([2560, 1600]), stereo=False, units='norm', useFBO=True, useRetina=True, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
5.5766 	EXP 	window1: recordFrameIntervals = False
5.7423 	EXP 	window1: recordFrameIntervals = True
5.9255 	EXP 	window1: recordFrameIntervals = False
5.9345 	EXP 	<method-wrapper '__getattribute__' of attributeSetter object at 0x103f08080>: vertices = array([[-0.25,  0.25],
       [ 0.25,  0.25],
       [ 0.25, -0.25],
       [-0.25, -0.25]])
5.9360 	EXP 	Created whitesquare = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=0.0, fillColor=array([1., 1., 1.]), fillColorSpace='rgb', fillRGB=array([1., 1., 1.]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1., 1., 1.]), lineWidth=1, name='whitesquare', opacity=0.9, ori=array(0.), pos=array([14.9, 11.2]), size=array([1., 1.]), units='cm', vertices=ndarray(...), win=Window(...))
6.0424 	EXP 	Created intro_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='intro_text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1)
6.0652 	EXP 	Created intro_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='intro_text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1)
6.0797 	EXP 	Created open_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='open_text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1)
6.0837 	EXP 	Created fixation = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='fixation', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='+\n', units='norm', win=Window(...), wrapWidth=1)
6.0958 	EXP 	Created close_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='close_text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1)
6.1001 	EXP 	Created blank = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='blank', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=' ', units='norm', win=Window(...), wrapWidth=1)
6.1508 	EXP 	Set  sound=./sound/open_speak.wav
6.1508 	EXP 	Set Sound  volume=1.000
6.1603 	EXP 	Created gaze_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='gaze_text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1)
6.1622 	EXP 	Created center = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=0.0, fillColor=array([1., 1., 1.]), fillColorSpace='rgb', interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineWidth=1, name='center', opacity=1.0, ori=array(0.), pos=array([0., 0.]), size=array([0.5, 0.5]), units='cm', vertices=ndarray(...), win=Window(...), windingRule=None)
6.1631 	EXP 	Set  sound=./sound/left_speak.wav
6.1631 	EXP 	Set Sound  volume=1.000
6.1649 	EXP 	Created left = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=0.0, fillColor=array([1., 1., 1.]), fillColorSpace='rgb', interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineWidth=1, name='left', opacity=1.0, ori=array(0.), pos=array([-10.,   0.]), size=array([0.5, 0.5]), units='cm', vertices=ndarray(...), win=Window(...), windingRule=None)
6.1657 	EXP 	Set  sound=./sound/right_speak.wav
6.1657 	EXP 	Set Sound  volume=1.000
6.1675 	EXP 	Created right = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=0.0, fillColor=array([1., 1., 1.]), fillColorSpace='rgb', interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineWidth=1, name='right', opacity=1.0, ori=array(0.), pos=array([10.,  0.]), size=array([0.5, 0.5]), units='cm', vertices=ndarray(...), win=Window(...), windingRule=None)
6.1682 	EXP 	Set  sound=./sound/up_speak.wav
6.1682 	EXP 	Set Sound  volume=1.000
6.1700 	EXP 	Created up = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=0.0, fillColor=array([1., 1., 1.]), fillColorSpace='rgb', interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineWidth=1, name='up', opacity=1.0, ori=array(0.), pos=array([ 0., 10.]), size=array([0.5, 0.5]), units='cm', vertices=ndarray(...), win=Window(...), windingRule=None)
6.1707 	EXP 	Set  sound=./sound/down_speak.wav
6.1707 	EXP 	Set Sound  volume=1.000
6.1725 	EXP 	Created down = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=0.0, fillColor=array([1., 1., 1.]), fillColorSpace='rgb', interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineWidth=1, name='down', opacity=1.0, ori=array(0.), pos=array([  0., -10.]), size=array([0.5, 0.5]), units='cm', vertices=ndarray(...), win=Window(...), windingRule=None)
6.1807 	EXP 	Created esc = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='esc', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text="End of test\n\nPress 'esc'", units='norm', win=Window(...), wrapWidth=1)
6.2103 	EXP 	intro_text: autoDraw = True
6.2103 	EXP 	whitesquare: autoDraw = True
7.0806 	DATA 	Keypress: space
7.0924 	EXP 	intro_text: autoDraw = False
7.0924 	EXP 	whitesquare: autoDraw = False
7.0924 	EXP 	intro_text: autoDraw = True
7.6958 	DATA 	Keypress: space
7.7097 	EXP 	intro_text: autoDraw = False
10.1953 	DATA 	wsqS
10.2108 	EXP 	whitesquare: autoDraw = True
10.2116 	DATA 	wsqS
10.2272 	EXP 	whitesquare: autoDraw = True
10.2272 	EXP 	whitesquare: autoDraw = False
10.2280 	DATA 	wsqS
10.2444 	EXP 	whitesquare: autoDraw = True
10.2444 	EXP 	whitesquare: autoDraw = False
10.2450 	DATA 	wsqS
10.2606 	EXP 	whitesquare: autoDraw = True
10.2606 	EXP 	whitesquare: autoDraw = False
10.2614 	DATA 	wsqS
10.2775 	EXP 	whitesquare: autoDraw = True
10.2775 	EXP 	whitesquare: autoDraw = False
10.2784 	DATA 	wsqS
10.2939 	EXP 	whitesquare: autoDraw = True
10.2939 	EXP 	whitesquare: autoDraw = False
10.2947 	DATA 	wsqS
10.3109 	EXP 	whitesquare: autoDraw = True
10.3109 	EXP 	whitesquare: autoDraw = False
10.3117 	DATA 	wsqS
10.3272 	EXP 	whitesquare: autoDraw = True
10.3272 	EXP 	whitesquare: autoDraw = False
10.3280 	DATA 	wsqS
10.3443 	EXP 	whitesquare: autoDraw = True
10.3443 	EXP 	whitesquare: autoDraw = False
10.3452 	DATA 	wsqS
10.3605 	EXP 	whitesquare: autoDraw = True
10.3605 	EXP 	whitesquare: autoDraw = False
10.3613 	DATA 	wsqS
10.3781 	EXP 	whitesquare: autoDraw = True
10.3781 	EXP 	whitesquare: autoDraw = False
10.3788 	DATA 	wsqS
10.3939 	EXP 	whitesquare: autoDraw = True
10.3939 	EXP 	whitesquare: autoDraw = False
10.3947 	DATA 	wsqS
10.4110 	EXP 	whitesquare: autoDraw = True
10.4110 	EXP 	whitesquare: autoDraw = False
10.4119 	DATA 	wsqS
10.4272 	EXP 	whitesquare: autoDraw = True
10.4272 	EXP 	whitesquare: autoDraw = False
10.4281 	DATA 	wsqS
10.4443 	EXP 	whitesquare: autoDraw = True
10.4443 	EXP 	whitesquare: autoDraw = False
10.4453 	DATA 	wsqS
10.4606 	EXP 	whitesquare: autoDraw = True
10.4606 	EXP 	whitesquare: autoDraw = False
10.4614 	DATA 	wsqS
10.4776 	EXP 	whitesquare: autoDraw = True
10.4776 	EXP 	whitesquare: autoDraw = False
10.4785 	DATA 	wsqS
10.4940 	EXP 	whitesquare: autoDraw = True
10.4940 	EXP 	whitesquare: autoDraw = False
10.4949 	DATA 	wsqS
10.5110 	EXP 	whitesquare: autoDraw = True
10.5110 	EXP 	whitesquare: autoDraw = False
10.5118 	DATA 	wsqS
10.5273 	EXP 	whitesquare: autoDraw = True
10.5273 	EXP 	whitesquare: autoDraw = False
10.5282 	DATA 	wsqS
10.5444 	EXP 	whitesquare: autoDraw = True
10.5444 	EXP 	whitesquare: autoDraw = False
10.5452 	DATA 	wsqS
10.5606 	EXP 	whitesquare: autoDraw = True
10.5606 	EXP 	whitesquare: autoDraw = False
10.5616 	DATA 	wsqS
10.5777 	EXP 	whitesquare: autoDraw = True
10.5777 	EXP 	whitesquare: autoDraw = False
10.5785 	DATA 	wsqS
10.5940 	EXP 	whitesquare: autoDraw = True
10.5940 	EXP 	whitesquare: autoDraw = False
10.5948 	DATA 	wsqS
10.6112 	EXP 	whitesquare: autoDraw = True
10.6112 	EXP 	whitesquare: autoDraw = False
10.6120 	DATA 	wsqS
10.6273 	EXP 	whitesquare: autoDraw = True
10.6273 	EXP 	whitesquare: autoDraw = False
10.6281 	DATA 	wsqS
10.6444 	EXP 	whitesquare: autoDraw = True
10.6444 	EXP 	whitesquare: autoDraw = False
10.6453 	DATA 	wsqS
10.6607 	EXP 	whitesquare: autoDraw = True
10.6607 	EXP 	whitesquare: autoDraw = False
10.6615 	DATA 	wsqS
10.6778 	EXP 	whitesquare: autoDraw = True
10.6778 	EXP 	whitesquare: autoDraw = False
10.6786 	DATA 	wsqS
10.6941 	EXP 	whitesquare: autoDraw = True
10.6941 	EXP 	whitesquare: autoDraw = False
10.6949 	DATA 	wsqS
10.7111 	EXP 	whitesquare: autoDraw = True
10.7111 	EXP 	whitesquare: autoDraw = False
10.7119 	DATA 	wsqS
10.7274 	EXP 	whitesquare: autoDraw = True
10.7274 	EXP 	whitesquare: autoDraw = False
10.7282 	DATA 	wsqS
10.7446 	EXP 	whitesquare: autoDraw = True
10.7446 	EXP 	whitesquare: autoDraw = False
10.7454 	DATA 	wsqS
10.7608 	EXP 	whitesquare: autoDraw = True
10.7608 	EXP 	whitesquare: autoDraw = False
10.7616 	DATA 	wsqS
10.7778 	EXP 	whitesquare: autoDraw = True
10.7778 	EXP 	whitesquare: autoDraw = False
10.7786 	DATA 	wsqS
10.7943 	EXP 	whitesquare: autoDraw = True
10.7943 	EXP 	whitesquare: autoDraw = False
10.7951 	DATA 	wsqS
10.8111 	EXP 	whitesquare: autoDraw = True
10.8111 	EXP 	whitesquare: autoDraw = False
10.8118 	DATA 	wsqS
10.8274 	EXP 	whitesquare: autoDraw = True
10.8274 	EXP 	whitesquare: autoDraw = False
10.8284 	DATA 	wsqS
10.8445 	EXP 	whitesquare: autoDraw = True
10.8445 	EXP 	whitesquare: autoDraw = False
10.8456 	DATA 	wsqS
10.8609 	EXP 	whitesquare: autoDraw = True
10.8609 	EXP 	whitesquare: autoDraw = False
10.8617 	DATA 	wsqS
10.8779 	EXP 	whitesquare: autoDraw = True
10.8779 	EXP 	whitesquare: autoDraw = False
10.8788 	DATA 	wsqS
10.8941 	EXP 	whitesquare: autoDraw = True
10.8941 	EXP 	whitesquare: autoDraw = False
10.8949 	DATA 	wsqS
10.9113 	EXP 	whitesquare: autoDraw = True
10.9113 	EXP 	whitesquare: autoDraw = False
10.9119 	DATA 	wsqS
10.9275 	EXP 	whitesquare: autoDraw = True
10.9275 	EXP 	whitesquare: autoDraw = False
10.9282 	DATA 	wsqS
10.9446 	EXP 	whitesquare: autoDraw = True
