4.4847 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [1280, 800]. Using actual size
5.1901 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, args=UNKNOWN, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color=array([-1., -1., -1.]), colorSpace='rgb', fullscr=UNKNOWN, gamma=None, kwargs=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x113682320>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=0, size=array([2560, 1600]), stereo=False, units='norm', useFBO=True, useRetina=True, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
5.1901 	EXP 	window1: recordFrameIntervals = False
5.3561 	EXP 	window1: recordFrameIntervals = True
5.5398 	EXP 	window1: recordFrameIntervals = False
5.5481 	EXP 	<method-wrapper '__getattribute__' of attributeSetter object at 0x105f8eeb8>: vertices = array([[-0.25,  0.25],
       [ 0.25,  0.25],
       [ 0.25, -0.25],
       [-0.25, -0.25]])
5.5496 	EXP 	Created whitesquare = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=0.0, fillColor=array([1., 1., 1.]), fillColorSpace='rgb', fillRGB=array([1., 1., 1.]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1., 1., 1.]), lineWidth=1, name='whitesquare', opacity=0.9, ori=array(0.), pos=array([14.9, 11.2]), size=array([1., 1.]), units='cm', vertices=ndarray(...), win=Window(...))
5.6747 	EXP 	Created intro_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='intro_text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1)
5.6963 	EXP 	Created intro_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='intro_text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1)
5.7086 	EXP 	Created open_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='open_text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1)
5.7126 	EXP 	Created fixation = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='fixation', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='+\n', units='norm', win=Window(...), wrapWidth=1)
5.7241 	EXP 	Created close_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='close_text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1)
5.7272 	EXP 	Created blank = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='blank', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=' ', units='norm', win=Window(...), wrapWidth=1)
5.7787 	EXP 	Set  sound=./sound/open_speak.wav
5.7787 	EXP 	Set Sound  volume=1.000
5.7881 	EXP 	Created gaze_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='gaze_text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1)
5.7898 	EXP 	Created center = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=0.0, fillColor=array([1., 1., 1.]), fillColorSpace='rgb', interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineWidth=1, name='center', opacity=1.0, ori=array(0.), pos=array([0., 0.]), size=array([0.5, 0.5]), units='cm', vertices=ndarray(...), win=Window(...), windingRule=None)
5.7907 	EXP 	Set  sound=./sound/left_speak.wav
5.7907 	EXP 	Set Sound  volume=1.000
5.7925 	EXP 	Created left = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=0.0, fillColor=array([1., 1., 1.]), fillColorSpace='rgb', interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineWidth=1, name='left', opacity=1.0, ori=array(0.), pos=array([-10.,   0.]), size=array([0.5, 0.5]), units='cm', vertices=ndarray(...), win=Window(...), windingRule=None)
5.7933 	EXP 	Set  sound=./sound/right_speak.wav
5.7933 	EXP 	Set Sound  volume=1.000
5.7951 	EXP 	Created right = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=0.0, fillColor=array([1., 1., 1.]), fillColorSpace='rgb', interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineWidth=1, name='right', opacity=1.0, ori=array(0.), pos=array([10.,  0.]), size=array([0.5, 0.5]), units='cm', vertices=ndarray(...), win=Window(...), windingRule=None)
5.7958 	EXP 	Set  sound=./sound/up_speak.wav
5.7958 	EXP 	Set Sound  volume=1.000
5.7975 	EXP 	Created up = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=0.0, fillColor=array([1., 1., 1.]), fillColorSpace='rgb', interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineWidth=1, name='up', opacity=1.0, ori=array(0.), pos=array([ 0., 10.]), size=array([0.5, 0.5]), units='cm', vertices=ndarray(...), win=Window(...), windingRule=None)
5.7982 	EXP 	Set  sound=./sound/down_speak.wav
5.7982 	EXP 	Set Sound  volume=1.000
5.8000 	EXP 	Created down = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=0.0, fillColor=array([1., 1., 1.]), fillColorSpace='rgb', interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineWidth=1, name='down', opacity=1.0, ori=array(0.), pos=array([  0., -10.]), size=array([0.5, 0.5]), units='cm', vertices=ndarray(...), win=Window(...), windingRule=None)
5.8083 	EXP 	Created esc = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='esc', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text="End of test\n\nPress 'esc'", units='norm', win=Window(...), wrapWidth=1)
5.8410 	EXP 	intro_text: autoDraw = True
5.8410 	EXP 	whitesquare: autoDraw = True
6.2272 	DATA 	Keypress: space
6.2396 	EXP 	intro_text: autoDraw = False
6.2396 	EXP 	whitesquare: autoDraw = False
6.2396 	EXP 	intro_text: autoDraw = True
6.6591 	DATA 	Keypress: space
6.6893 	EXP 	intro_text: autoDraw = False
9.1755 	DATA 	wsqS
9.1908 	EXP 	whitesquare: autoDraw = True
9.1914 	DATA 	wsqS
9.2082 	EXP 	whitesquare: autoDraw = True
9.2082 	EXP 	whitesquare: autoDraw = False
9.2088 	DATA 	wsqS
9.2243 	EXP 	whitesquare: autoDraw = True
9.2243 	EXP 	whitesquare: autoDraw = False
9.2248 	DATA 	wsqS
9.2411 	EXP 	whitesquare: autoDraw = True
9.2411 	EXP 	whitesquare: autoDraw = False
9.2417 	DATA 	wsqS
9.2573 	EXP 	whitesquare: autoDraw = True
9.2573 	EXP 	whitesquare: autoDraw = False
9.2579 	DATA 	wsqS
9.2745 	EXP 	whitesquare: autoDraw = True
9.2745 	EXP 	whitesquare: autoDraw = False
9.2750 	DATA 	wsqS
9.2908 	EXP 	whitesquare: autoDraw = True
9.2908 	EXP 	whitesquare: autoDraw = False
9.2913 	DATA 	wsqS
9.3083 	EXP 	whitesquare: autoDraw = True
9.3083 	EXP 	whitesquare: autoDraw = False
9.3091 	DATA 	wsqS
9.3242 	EXP 	whitesquare: autoDraw = True
9.3242 	EXP 	whitesquare: autoDraw = False
9.3248 	DATA 	wsqS
9.3413 	EXP 	whitesquare: autoDraw = True
9.3413 	EXP 	whitesquare: autoDraw = False
9.3418 	DATA 	wsqS
9.3575 	EXP 	whitesquare: autoDraw = True
9.3575 	EXP 	whitesquare: autoDraw = False
9.3581 	DATA 	wsqS
9.3751 	EXP 	whitesquare: autoDraw = True
9.3751 	EXP 	whitesquare: autoDraw = False
9.3758 	DATA 	wsqS
9.3918 	EXP 	whitesquare: autoDraw = True
9.3918 	EXP 	whitesquare: autoDraw = False
9.3927 	DATA 	wsqS
9.4084 	EXP 	whitesquare: autoDraw = True
9.4084 	EXP 	whitesquare: autoDraw = False
9.4088 	DATA 	wsqS
9.4243 	EXP 	whitesquare: autoDraw = True
9.4243 	EXP 	whitesquare: autoDraw = False
9.4248 	DATA 	wsqS
9.4411 	EXP 	whitesquare: autoDraw = True
9.4411 	EXP 	whitesquare: autoDraw = False
9.4417 	DATA 	wsqS
9.4576 	EXP 	whitesquare: autoDraw = True
9.4576 	EXP 	whitesquare: autoDraw = False
9.4583 	DATA 	wsqS
9.4747 	EXP 	whitesquare: autoDraw = True
9.4747 	EXP 	whitesquare: autoDraw = False
9.4752 	DATA 	wsqS
9.4908 	EXP 	whitesquare: autoDraw = True
9.4908 	EXP 	whitesquare: autoDraw = False
9.4914 	DATA 	wsqS
9.5083 	EXP 	whitesquare: autoDraw = True
9.5083 	EXP 	whitesquare: autoDraw = False
9.5091 	DATA 	wsqS
9.5244 	EXP 	whitesquare: autoDraw = True
9.5244 	EXP 	whitesquare: autoDraw = False
9.5250 	DATA 	wsqS
9.5422 	EXP 	whitesquare: autoDraw = True
9.5422 	EXP 	whitesquare: autoDraw = False
9.5429 	DATA 	wsqS
9.5587 	EXP 	whitesquare: autoDraw = True
9.5587 	EXP 	whitesquare: autoDraw = False
9.5596 	DATA 	wsqS
9.5750 	EXP 	whitesquare: autoDraw = True
9.5750 	EXP 	whitesquare: autoDraw = False
9.5757 	DATA 	wsqS
9.5913 	EXP 	whitesquare: autoDraw = True
9.5913 	EXP 	whitesquare: autoDraw = False
9.5920 	DATA 	wsqS
9.6091 	EXP 	whitesquare: autoDraw = True
9.6091 	EXP 	whitesquare: autoDraw = False
9.6096 	DATA 	wsqS
9.6243 	EXP 	whitesquare: autoDraw = True
9.6243 	EXP 	whitesquare: autoDraw = False
9.6249 	DATA 	wsqS
9.6414 	EXP 	whitesquare: autoDraw = True
9.6414 	EXP 	whitesquare: autoDraw = False
9.6419 	DATA 	wsqS
9.6577 	EXP 	whitesquare: autoDraw = True
9.6577 	EXP 	whitesquare: autoDraw = False
9.6583 	DATA 	wsqS
9.6748 	EXP 	whitesquare: autoDraw = True
9.6748 	EXP 	whitesquare: autoDraw = False
9.6752 	DATA 	wsqS
9.6910 	EXP 	whitesquare: autoDraw = True
9.6910 	EXP 	whitesquare: autoDraw = False
9.6916 	DATA 	wsqS
9.7084 	EXP 	whitesquare: autoDraw = True
9.7084 	EXP 	whitesquare: autoDraw = False
9.7091 	DATA 	wsqS
9.7247 	EXP 	whitesquare: autoDraw = True
9.7247 	EXP 	whitesquare: autoDraw = False
9.7253 	DATA 	wsqS
9.7414 	EXP 	whitesquare: autoDraw = True
9.7414 	EXP 	whitesquare: autoDraw = False
9.7419 	DATA 	wsqS
9.7583 	EXP 	whitesquare: autoDraw = True
9.7583 	EXP 	whitesquare: autoDraw = False
9.7591 	DATA 	wsqS
9.7748 	EXP 	whitesquare: autoDraw = True
9.7748 	EXP 	whitesquare: autoDraw = False
9.7754 	DATA 	wsqS
9.7914 	EXP 	whitesquare: autoDraw = True
9.7914 	EXP 	whitesquare: autoDraw = False
9.7922 	DATA 	wsqS
9.8088 	EXP 	whitesquare: autoDraw = True
9.8088 	EXP 	whitesquare: autoDraw = False
9.8096 	DATA 	wsqS
9.8244 	EXP 	whitesquare: autoDraw = True
9.8244 	EXP 	whitesquare: autoDraw = False
9.8249 	DATA 	wsqS
9.8413 	EXP 	whitesquare: autoDraw = True
9.8413 	EXP 	whitesquare: autoDraw = False
9.8420 	DATA 	wsqS
9.8575 	EXP 	whitesquare: autoDraw = True
9.8575 	EXP 	whitesquare: autoDraw = False
9.8583 	DATA 	wsqS
9.8751 	EXP 	whitesquare: autoDraw = True
9.8751 	EXP 	whitesquare: autoDraw = False
9.8759 	DATA 	wsqS
9.8908 	EXP 	whitesquare: autoDraw = True
9.8908 	EXP 	whitesquare: autoDraw = False
9.8917 	DATA 	wsqS
9.9082 	EXP 	whitesquare: autoDraw = True
9.9082 	EXP 	whitesquare: autoDraw = False
9.9092 	DATA 	wsqS
9.9242 	EXP 	whitesquare: autoDraw = True
9.9242 	EXP 	whitesquare: autoDraw = False
9.9250 	DATA 	wsqS
9.9412 	EXP 	whitesquare: autoDraw = True
9.9412 	EXP 	whitesquare: autoDraw = False
9.9421 	DATA 	wsqS
9.9575 	EXP 	whitesquare: autoDraw = True
9.9575 	EXP 	whitesquare: autoDraw = False
9.9585 	DATA 	wsqS
9.9748 	EXP 	whitesquare: autoDraw = True
9.9748 	EXP 	whitesquare: autoDraw = False
9.9756 	DATA 	wsqS
9.9910 	EXP 	whitesquare: autoDraw = True
9.9910 	EXP 	whitesquare: autoDraw = False
9.9917 	DATA 	wsqS
10.0081 	EXP 	whitesquare: autoDraw = True
10.0081 	EXP 	whitesquare: autoDraw = False
10.0088 	DATA 	wsqS
10.0243 	EXP 	whitesquare: autoDraw = True
10.0243 	EXP 	whitesquare: autoDraw = False
10.0251 	DATA 	wsqS
10.0414 	EXP 	whitesquare: autoDraw = True
10.0414 	EXP 	whitesquare: autoDraw = False
10.0422 	DATA 	wsqS
10.0577 	EXP 	whitesquare: autoDraw = True
10.0577 	EXP 	whitesquare: autoDraw = False
10.0585 	DATA 	wsqS
10.0746 	EXP 	whitesquare: autoDraw = True
10.0746 	EXP 	whitesquare: autoDraw = False
10.0755 	DATA 	wsqS
10.0909 	EXP 	whitesquare: autoDraw = True
10.0909 	EXP 	whitesquare: autoDraw = False
10.0918 	DATA 	wsqS
10.1082 	EXP 	whitesquare: autoDraw = True
10.1082 	EXP 	whitesquare: autoDraw = False
10.1090 	DATA 	wsqS
10.1243 	EXP 	whitesquare: autoDraw = True
10.1243 	EXP 	whitesquare: autoDraw = False
10.1251 	DATA 	wsqS
10.1415 	EXP 	whitesquare: autoDraw = True
10.1415 	EXP 	whitesquare: autoDraw = False
10.1423 	DATA 	wsqS
10.1576 	EXP 	whitesquare: autoDraw = True
10.1576 	EXP 	whitesquare: autoDraw = False
10.1584 	DATA 	wsqS
10.1747 	EXP 	whitesquare: autoDraw = True
10.1747 	EXP 	whitesquare: autoDraw = False
10.1756 	DATA 	wsqS
10.1910 	EXP 	whitesquare: autoDraw = True
10.1910 	EXP 	whitesquare: autoDraw = False
10.1918 	DATA 	wsqS
10.2082 	EXP 	whitesquare: autoDraw = True
10.2082 	EXP 	whitesquare: autoDraw = False
10.2090 	DATA 	wsqS
10.2244 	EXP 	whitesquare: autoDraw = True
10.2244 	EXP 	whitesquare: autoDraw = False
10.2254 	DATA 	wsqS
10.2415 	EXP 	whitesquare: autoDraw = True
10.2415 	EXP 	whitesquare: autoDraw = False
10.2422 	DATA 	wsqS
10.2577 	EXP 	whitesquare: autoDraw = True
10.2577 	EXP 	whitesquare: autoDraw = False
10.2586 	DATA 	wsqS
10.2748 	EXP 	whitesquare: autoDraw = True
10.2748 	EXP 	whitesquare: autoDraw = False
10.2756 	DATA 	wsqS
10.2911 	EXP 	whitesquare: autoDraw = True
10.2911 	EXP 	whitesquare: autoDraw = False
10.2919 	DATA 	wsqS
10.3082 	EXP 	whitesquare: autoDraw = True
10.3082 	EXP 	whitesquare: autoDraw = False
