5.2184 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [1280, 800]. Using actual size
5.9181 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, args=UNKNOWN, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color=array([-1., -1., -1.]), colorSpace='rgb', fullscr=UNKNOWN, gamma=None, kwargs=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x112b81518>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=0, size=array([2560, 1600]), stereo=False, units='norm', useFBO=True, useRetina=True, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
5.9181 	EXP 	window1: recordFrameIntervals = False
6.0833 	EXP 	window1: recordFrameIntervals = True
6.2665 	EXP 	window1: recordFrameIntervals = False
6.2752 	EXP 	<method-wrapper '__getattribute__' of attributeSetter object at 0x103dd00b8>: vertices = array([[-0.25,  0.25],
       [ 0.25,  0.25],
       [ 0.25, -0.25],
       [-0.25, -0.25]])
6.2768 	EXP 	Created whitesquare = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=0.0, fillColor=array([1., 1., 1.]), fillColorSpace='rgb', fillRGB=array([1., 1., 1.]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1., 1., 1.]), lineWidth=1, name='whitesquare', opacity=0.9, ori=array(0.), pos=array([14.9, 11.2]), size=array([1., 1.]), units='cm', vertices=ndarray(...), win=Window(...))
6.3821 	EXP 	Created intro_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='intro_text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1)
6.4033 	EXP 	Created intro_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='intro_text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1)
6.4155 	EXP 	Created open_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='open_text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1)
6.4195 	EXP 	Created fixation = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='fixation', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='+\n', units='norm', win=Window(...), wrapWidth=1)
6.4308 	EXP 	Created close_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='close_text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1)
6.4334 	EXP 	Created blank = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='blank', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=' ', units='norm', win=Window(...), wrapWidth=1)
6.4931 	EXP 	Set  sound=./sound/open_speak.wav
6.4932 	EXP 	Set Sound  volume=1.000
6.5089 	EXP 	Created gaze_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='gaze_text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1)
6.5106 	EXP 	Created center = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=0.0, fillColor=array([1., 1., 1.]), fillColorSpace='rgb', interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineWidth=1, name='center', opacity=1.0, ori=array(0.), pos=array([0., 0.]), size=array([0.5, 0.5]), units='cm', vertices=ndarray(...), win=Window(...), windingRule=None)
6.5115 	EXP 	Set  sound=./sound/left_speak.wav
6.5115 	EXP 	Set Sound  volume=1.000
6.5133 	EXP 	Created left = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=0.0, fillColor=array([1., 1., 1.]), fillColorSpace='rgb', interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineWidth=1, name='left', opacity=1.0, ori=array(0.), pos=array([-10.,   0.]), size=array([0.5, 0.5]), units='cm', vertices=ndarray(...), win=Window(...), windingRule=None)
6.5142 	EXP 	Set  sound=./sound/right_speak.wav
6.5142 	EXP 	Set Sound  volume=1.000
6.5161 	EXP 	Created right = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=0.0, fillColor=array([1., 1., 1.]), fillColorSpace='rgb', interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineWidth=1, name='right', opacity=1.0, ori=array(0.), pos=array([10.,  0.]), size=array([0.5, 0.5]), units='cm', vertices=ndarray(...), win=Window(...), windingRule=None)
6.5170 	EXP 	Set  sound=./sound/up_speak.wav
6.5170 	EXP 	Set Sound  volume=1.000
6.5189 	EXP 	Created up = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=0.0, fillColor=array([1., 1., 1.]), fillColorSpace='rgb', interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineWidth=1, name='up', opacity=1.0, ori=array(0.), pos=array([ 0., 10.]), size=array([0.5, 0.5]), units='cm', vertices=ndarray(...), win=Window(...), windingRule=None)
6.5198 	EXP 	Set  sound=./sound/down_speak.wav
6.5199 	EXP 	Set Sound  volume=1.000
6.5217 	EXP 	Created down = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=0.0, fillColor=array([1., 1., 1.]), fillColorSpace='rgb', interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineWidth=1, name='down', opacity=1.0, ori=array(0.), pos=array([  0., -10.]), size=array([0.5, 0.5]), units='cm', vertices=ndarray(...), win=Window(...), windingRule=None)
6.5300 	EXP 	Created esc = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='esc', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text="End of test\n\nPress 'esc'", units='norm', win=Window(...), wrapWidth=1)
6.5511 	EXP 	intro_text: autoDraw = True
6.5511 	EXP 	whitesquare: autoDraw = True
7.6561 	DATA 	Keypress: space
7.6839 	EXP 	intro_text: autoDraw = False
7.6839 	EXP 	whitesquare: autoDraw = False
7.6839 	EXP 	intro_text: autoDraw = True
8.6873 	DATA 	Keypress: space
8.7007 	EXP 	intro_text: autoDraw = False
11.1869 	DATA 	wsqS
11.2019 	EXP 	whitesquare: autoDraw = True
11.2026 	DATA 	wsqS
11.2195 	EXP 	whitesquare: autoDraw = True
11.2195 	EXP 	whitesquare: autoDraw = False
11.2200 	DATA 	wsqS
11.2351 	EXP 	whitesquare: autoDraw = True
11.2351 	EXP 	whitesquare: autoDraw = False
11.2358 	DATA 	wsqS
11.2523 	EXP 	whitesquare: autoDraw = True
11.2523 	EXP 	whitesquare: autoDraw = False
11.2529 	DATA 	wsqS
11.2686 	EXP 	whitesquare: autoDraw = True
11.2686 	EXP 	whitesquare: autoDraw = False
11.2693 	DATA 	wsqS
11.2855 	EXP 	whitesquare: autoDraw = True
11.2855 	EXP 	whitesquare: autoDraw = False
11.2863 	DATA 	wsqS
11.3020 	EXP 	whitesquare: autoDraw = True
11.3020 	EXP 	whitesquare: autoDraw = False
11.3028 	DATA 	wsqS
11.3191 	EXP 	whitesquare: autoDraw = True
11.3191 	EXP 	whitesquare: autoDraw = False
11.3199 	DATA 	wsqS
11.3352 	EXP 	whitesquare: autoDraw = True
11.3352 	EXP 	whitesquare: autoDraw = False
11.3360 	DATA 	wsqS
11.3522 	EXP 	whitesquare: autoDraw = True
11.3522 	EXP 	whitesquare: autoDraw = False
11.3530 	DATA 	wsqS
11.3687 	EXP 	whitesquare: autoDraw = True
11.3687 	EXP 	whitesquare: autoDraw = False
11.3694 	DATA 	wsqS
11.3858 	EXP 	whitesquare: autoDraw = True
11.3858 	EXP 	whitesquare: autoDraw = False
11.3864 	DATA 	wsqS
11.4020 	EXP 	whitesquare: autoDraw = True
11.4020 	EXP 	whitesquare: autoDraw = False
11.4027 	DATA 	wsqS
11.4190 	EXP 	whitesquare: autoDraw = True
11.4190 	EXP 	whitesquare: autoDraw = False
11.4197 	DATA 	wsqS
11.4353 	EXP 	whitesquare: autoDraw = True
11.4353 	EXP 	whitesquare: autoDraw = False
11.4361 	DATA 	wsqS
11.4523 	EXP 	whitesquare: autoDraw = True
11.4523 	EXP 	whitesquare: autoDraw = False
11.4531 	DATA 	wsqS
11.4687 	EXP 	whitesquare: autoDraw = True
11.4687 	EXP 	whitesquare: autoDraw = False
11.4695 	DATA 	wsqS
11.4857 	EXP 	whitesquare: autoDraw = True
11.4857 	EXP 	whitesquare: autoDraw = False
11.4864 	DATA 	wsqS
11.5022 	EXP 	whitesquare: autoDraw = True
11.5022 	EXP 	whitesquare: autoDraw = False
11.5029 	DATA 	wsqS
11.5190 	EXP 	whitesquare: autoDraw = True
11.5190 	EXP 	whitesquare: autoDraw = False
11.5197 	DATA 	wsqS
11.5354 	EXP 	whitesquare: autoDraw = True
11.5354 	EXP 	whitesquare: autoDraw = False
11.5361 	DATA 	wsqS
11.5524 	EXP 	whitesquare: autoDraw = True
11.5524 	EXP 	whitesquare: autoDraw = False
11.5532 	DATA 	wsqS
11.5687 	EXP 	whitesquare: autoDraw = True
11.5687 	EXP 	whitesquare: autoDraw = False
11.5694 	DATA 	wsqS
11.5858 	EXP 	whitesquare: autoDraw = True
11.5858 	EXP 	whitesquare: autoDraw = False
11.5865 	DATA 	wsqS
11.6022 	EXP 	whitesquare: autoDraw = True
11.6022 	EXP 	whitesquare: autoDraw = False
11.6030 	DATA 	wsqS
11.6190 	EXP 	whitesquare: autoDraw = True
11.6190 	EXP 	whitesquare: autoDraw = False
11.6200 	DATA 	wsqS
11.6353 	EXP 	whitesquare: autoDraw = True
11.6353 	EXP 	whitesquare: autoDraw = False
11.6360 	DATA 	wsqS
11.6524 	EXP 	whitesquare: autoDraw = True
11.6524 	EXP 	whitesquare: autoDraw = False
11.6532 	DATA 	wsqS
11.6687 	EXP 	whitesquare: autoDraw = True
11.6687 	EXP 	whitesquare: autoDraw = False
11.6695 	DATA 	wsqS
11.6860 	EXP 	whitesquare: autoDraw = True
11.6860 	EXP 	whitesquare: autoDraw = False
11.6868 	DATA 	wsqS
11.7023 	EXP 	whitesquare: autoDraw = True
11.7023 	EXP 	whitesquare: autoDraw = False
11.7029 	DATA 	wsqS
11.7198 	EXP 	whitesquare: autoDraw = True
11.7198 	EXP 	whitesquare: autoDraw = False
11.7206 	DATA 	wsqS
11.7354 	EXP 	whitesquare: autoDraw = True
11.7354 	EXP 	whitesquare: autoDraw = False
11.7363 	DATA 	wsqS
11.7524 	EXP 	whitesquare: autoDraw = True
11.7524 	EXP 	whitesquare: autoDraw = False
11.7532 	DATA 	wsqS
11.7687 	EXP 	whitesquare: autoDraw = True
11.7687 	EXP 	whitesquare: autoDraw = False
11.7695 	DATA 	wsqS
11.7858 	EXP 	whitesquare: autoDraw = True
11.7858 	EXP 	whitesquare: autoDraw = False
11.7869 	DATA 	wsqS
11.8022 	EXP 	whitesquare: autoDraw = True
11.8022 	EXP 	whitesquare: autoDraw = False
11.8029 	DATA 	wsqS
