5.6691 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [1280, 800]. Using actual size
6.3947 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, args=UNKNOWN, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color=array([-1., -1., -1.]), colorSpace='rgb', fullscr=UNKNOWN, gamma=None, kwargs=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x112320a58>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=0, size=array([2560, 1600]), stereo=False, units='norm', useFBO=True, useRetina=True, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
6.3947 	EXP 	window1: recordFrameIntervals = False
6.5611 	EXP 	window1: recordFrameIntervals = True
6.7438 	EXP 	window1: recordFrameIntervals = False
6.7515 	EXP 	<method-wrapper '__getattribute__' of attributeSetter object at 0x105f8feb8>: vertices = array([[-0.25,  0.25],
       [ 0.25,  0.25],
       [ 0.25, -0.25],
       [-0.25, -0.25]])
6.7531 	EXP 	Created whitesquare = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=0.0, fillColor=array([1., 1., 1.]), fillColorSpace='rgb', fillRGB=array([1., 1., 1.]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1., 1., 1.]), lineWidth=1, name='whitesquare', opacity=0.9, ori=array(0.), pos=array([14.9, 11.2]), size=array([1., 1.]), units='cm', vertices=ndarray(...), win=Window(...))
6.8727 	EXP 	Created intro_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='intro_text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1)
6.8983 	EXP 	Created intro_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='intro_text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1)
6.9131 	EXP 	Created open_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='open_text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1)
6.9187 	EXP 	Created fixation = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='fixation', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='+\n', units='norm', win=Window(...), wrapWidth=1)
6.9359 	EXP 	Created close_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='close_text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1)
6.9434 	EXP 	Created blank = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='blank', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=' ', units='norm', win=Window(...), wrapWidth=1)
7.0216 	EXP 	Set  sound=./sound/open_speak.wav
7.0216 	EXP 	Set Sound  volume=1.000
7.0411 	EXP 	Created gaze_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='gaze_text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1)
7.0442 	EXP 	Created center = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=0.0, fillColor=array([1., 1., 1.]), fillColorSpace='rgb', interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineWidth=1, name='center', opacity=1.0, ori=array(0.), pos=array([0., 0.]), size=array([0.5, 0.5]), units='cm', vertices=ndarray(...), win=Window(...), windingRule=None)
7.0452 	EXP 	Set  sound=./sound/left_speak.wav
7.0453 	EXP 	Set Sound  volume=1.000
7.0479 	EXP 	Created left = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=0.0, fillColor=array([1., 1., 1.]), fillColorSpace='rgb', interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineWidth=1, name='left', opacity=1.0, ori=array(0.), pos=array([-10.,   0.]), size=array([0.5, 0.5]), units='cm', vertices=ndarray(...), win=Window(...), windingRule=None)
7.0487 	EXP 	Set  sound=./sound/right_speak.wav
7.0487 	EXP 	Set Sound  volume=1.000
7.0508 	EXP 	Created right = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=0.0, fillColor=array([1., 1., 1.]), fillColorSpace='rgb', interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineWidth=1, name='right', opacity=1.0, ori=array(0.), pos=array([10.,  0.]), size=array([0.5, 0.5]), units='cm', vertices=ndarray(...), win=Window(...), windingRule=None)
7.0517 	EXP 	Set  sound=./sound/up_speak.wav
7.0518 	EXP 	Set Sound  volume=1.000
7.0538 	EXP 	Created up = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=0.0, fillColor=array([1., 1., 1.]), fillColorSpace='rgb', interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineWidth=1, name='up', opacity=1.0, ori=array(0.), pos=array([ 0., 10.]), size=array([0.5, 0.5]), units='cm', vertices=ndarray(...), win=Window(...), windingRule=None)
7.0548 	EXP 	Set  sound=./sound/down_speak.wav
7.0548 	EXP 	Set Sound  volume=1.000
7.0576 	EXP 	Created down = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=0.0, fillColor=array([1., 1., 1.]), fillColorSpace='rgb', interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineWidth=1, name='down', opacity=1.0, ori=array(0.), pos=array([  0., -10.]), size=array([0.5, 0.5]), units='cm', vertices=ndarray(...), win=Window(...), windingRule=None)
7.0694 	EXP 	Created esc = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='esc', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text="End of test\n\nPress 'esc'", units='norm', win=Window(...), wrapWidth=1)
7.0954 	EXP 	intro_text: autoDraw = True
7.0954 	EXP 	whitesquare: autoDraw = True
7.6985 	DATA 	Keypress: space
7.7106 	EXP 	intro_text: autoDraw = False
7.7106 	EXP 	whitesquare: autoDraw = False
7.7106 	EXP 	intro_text: autoDraw = True
8.0641 	DATA 	Keypress: space
8.0773 	EXP 	intro_text: autoDraw = False
10.5636 	DATA 	wsqS
10.5791 	EXP 	whitesquare: autoDraw = True
10.5797 	DATA 	wsqS
10.5963 	EXP 	whitesquare: autoDraw = True
10.5963 	EXP 	whitesquare: autoDraw = False
10.5969 	DATA 	wsqS
10.6127 	EXP 	whitesquare: autoDraw = True
10.6127 	EXP 	whitesquare: autoDraw = False
10.6133 	DATA 	wsqS
10.6298 	EXP 	whitesquare: autoDraw = True
10.6298 	EXP 	whitesquare: autoDraw = False
10.6305 	DATA 	wsqS
10.6456 	EXP 	whitesquare: autoDraw = True
10.6456 	EXP 	whitesquare: autoDraw = False
10.6461 	DATA 	wsqS
10.6625 	EXP 	whitesquare: autoDraw = True
10.6625 	EXP 	whitesquare: autoDraw = False
10.6630 	DATA 	wsqS
10.6788 	EXP 	whitesquare: autoDraw = True
10.6788 	EXP 	whitesquare: autoDraw = False
10.6794 	DATA 	wsqS
10.6958 	EXP 	whitesquare: autoDraw = True
10.6958 	EXP 	whitesquare: autoDraw = False
10.6964 	DATA 	wsqS
10.7122 	EXP 	whitesquare: autoDraw = True
10.7122 	EXP 	whitesquare: autoDraw = False
10.7128 	DATA 	wsqS
10.7292 	EXP 	whitesquare: autoDraw = True
10.7292 	EXP 	whitesquare: autoDraw = False
10.7296 	DATA 	wsqS
10.7453 	EXP 	whitesquare: autoDraw = True
10.7453 	EXP 	whitesquare: autoDraw = False
10.7459 	DATA 	wsqS
10.7628 	EXP 	whitesquare: autoDraw = True
10.7628 	EXP 	whitesquare: autoDraw = False
10.7634 	DATA 	wsqS
10.7786 	EXP 	whitesquare: autoDraw = True
10.7786 	EXP 	whitesquare: autoDraw = False
10.7791 	DATA 	wsqS
10.7958 	EXP 	whitesquare: autoDraw = True
10.7958 	EXP 	whitesquare: autoDraw = False
10.7964 	DATA 	wsqS
10.8128 	EXP 	whitesquare: autoDraw = True
10.8128 	EXP 	whitesquare: autoDraw = False
10.8134 	DATA 	wsqS
10.8294 	EXP 	whitesquare: autoDraw = True
10.8294 	EXP 	whitesquare: autoDraw = False
10.8301 	DATA 	wsqS
10.8461 	EXP 	whitesquare: autoDraw = True
10.8461 	EXP 	whitesquare: autoDraw = False
10.8467 	DATA 	wsqS
10.8626 	EXP 	whitesquare: autoDraw = True
10.8626 	EXP 	whitesquare: autoDraw = False
10.8634 	DATA 	wsqS
10.8787 	EXP 	whitesquare: autoDraw = True
10.8787 	EXP 	whitesquare: autoDraw = False
10.8796 	DATA 	wsqS
10.8956 	EXP 	whitesquare: autoDraw = True
10.8956 	EXP 	whitesquare: autoDraw = False
10.8965 	DATA 	wsqS
10.9120 	EXP 	whitesquare: autoDraw = True
10.9120 	EXP 	whitesquare: autoDraw = False
10.9128 	DATA 	wsqS
10.9291 	EXP 	whitesquare: autoDraw = True
10.9291 	EXP 	whitesquare: autoDraw = False
10.9298 	DATA 	wsqS
10.9456 	EXP 	whitesquare: autoDraw = True
10.9456 	EXP 	whitesquare: autoDraw = False
10.9463 	DATA 	wsqS
10.9625 	EXP 	whitesquare: autoDraw = True
10.9625 	EXP 	whitesquare: autoDraw = False
10.9633 	DATA 	wsqS
10.9787 	EXP 	whitesquare: autoDraw = True
10.9787 	EXP 	whitesquare: autoDraw = False
10.9795 	DATA 	wsqS
10.9959 	EXP 	whitesquare: autoDraw = True
10.9959 	EXP 	whitesquare: autoDraw = False
10.9966 	DATA 	wsqS
11.0121 	EXP 	whitesquare: autoDraw = True
11.0121 	EXP 	whitesquare: autoDraw = False
11.0128 	DATA 	wsqS
11.0291 	EXP 	whitesquare: autoDraw = True
11.0291 	EXP 	whitesquare: autoDraw = False
11.0300 	DATA 	wsqS
11.0453 	EXP 	whitesquare: autoDraw = True
11.0453 	EXP 	whitesquare: autoDraw = False
11.0461 	DATA 	wsqS
11.0624 	EXP 	whitesquare: autoDraw = True
11.0624 	EXP 	whitesquare: autoDraw = False
11.0632 	DATA 	wsqS
11.0786 	EXP 	whitesquare: autoDraw = True
11.0786 	EXP 	whitesquare: autoDraw = False
11.0795 	DATA 	wsqS
11.0957 	EXP 	whitesquare: autoDraw = True
11.0957 	EXP 	whitesquare: autoDraw = False
11.0965 	DATA 	wsqS
11.1120 	EXP 	whitesquare: autoDraw = True
11.1120 	EXP 	whitesquare: autoDraw = False
11.1128 	DATA 	wsqS
11.1291 	EXP 	whitesquare: autoDraw = True
11.1291 	EXP 	whitesquare: autoDraw = False
11.1298 	DATA 	wsqS
11.1455 	EXP 	whitesquare: autoDraw = True
11.1455 	EXP 	whitesquare: autoDraw = False
11.1462 	DATA 	wsqS
11.1624 	EXP 	whitesquare: autoDraw = True
11.1624 	EXP 	whitesquare: autoDraw = False
11.1631 	DATA 	wsqS
11.1789 	EXP 	whitesquare: autoDraw = True
11.1789 	EXP 	whitesquare: autoDraw = False
11.1796 	DATA 	wsqS
11.1958 	EXP 	whitesquare: autoDraw = True
11.1958 	EXP 	whitesquare: autoDraw = False
11.1968 	DATA 	wsqS
11.2122 	EXP 	whitesquare: autoDraw = True
11.2122 	EXP 	whitesquare: autoDraw = False
11.2131 	DATA 	wsqS
11.2291 	EXP 	whitesquare: autoDraw = True
11.2291 	EXP 	whitesquare: autoDraw = False
11.2301 	DATA 	wsqS
11.2455 	EXP 	whitesquare: autoDraw = True
11.2455 	EXP 	whitesquare: autoDraw = False
11.2464 	DATA 	wsqS
11.2626 	EXP 	whitesquare: autoDraw = True
11.2626 	EXP 	whitesquare: autoDraw = False
11.2634 	DATA 	wsqS
11.2790 	EXP 	whitesquare: autoDraw = True
11.2790 	EXP 	whitesquare: autoDraw = False
11.2797 	DATA 	wsqS
11.2961 	EXP 	whitesquare: autoDraw = True
11.2961 	EXP 	whitesquare: autoDraw = False
11.2966 	DATA 	wsqS
11.3122 	EXP 	whitesquare: autoDraw = True
11.3122 	EXP 	whitesquare: autoDraw = False
11.3131 	DATA 	wsqS
11.3294 	EXP 	whitesquare: autoDraw = True
11.3294 	EXP 	whitesquare: autoDraw = False
11.3301 	DATA 	wsqS
11.3456 	EXP 	whitesquare: autoDraw = True
11.3456 	EXP 	whitesquare: autoDraw = False
11.3464 	DATA 	wsqS
11.3627 	EXP 	whitesquare: autoDraw = True
11.3627 	EXP 	whitesquare: autoDraw = False
11.3634 	DATA 	wsqS
11.3790 	EXP 	whitesquare: autoDraw = True
11.3790 	EXP 	whitesquare: autoDraw = False
11.3798 	DATA 	wsqS
11.3959 	EXP 	whitesquare: autoDraw = True
11.3959 	EXP 	whitesquare: autoDraw = False
11.3967 	DATA 	wsqS
11.4123 	EXP 	whitesquare: autoDraw = True
11.4123 	EXP 	whitesquare: autoDraw = False
11.4130 	DATA 	wsqS
11.4292 	EXP 	whitesquare: autoDraw = True
11.4292 	EXP 	whitesquare: autoDraw = False
11.4299 	DATA 	wsqS
11.4455 	EXP 	whitesquare: autoDraw = True
11.4455 	EXP 	whitesquare: autoDraw = False
11.4462 	DATA 	wsqS
11.4625 	EXP 	whitesquare: autoDraw = True
11.4625 	EXP 	whitesquare: autoDraw = False
11.4633 	DATA 	wsqS
11.4788 	EXP 	whitesquare: autoDraw = True
11.4788 	EXP 	whitesquare: autoDraw = False
11.4795 	DATA 	wsqS
11.4959 	EXP 	whitesquare: autoDraw = True
11.4959 	EXP 	whitesquare: autoDraw = False
11.4968 	DATA 	wsqS
11.5126 	EXP 	whitesquare: autoDraw = True
11.5126 	EXP 	whitesquare: autoDraw = False
11.5133 	DATA 	wsqS
11.5294 	EXP 	whitesquare: autoDraw = True
11.5294 	EXP 	whitesquare: autoDraw = False
11.5301 	DATA 	wsqS
11.5455 	EXP 	whitesquare: autoDraw = True
11.5455 	EXP 	whitesquare: autoDraw = False
11.5463 	DATA 	wsqS
11.5627 	EXP 	whitesquare: autoDraw = True
11.5627 	EXP 	whitesquare: autoDraw = False
11.5636 	DATA 	wsqS
11.5789 	EXP 	whitesquare: autoDraw = True
11.5789 	EXP 	whitesquare: autoDraw = False
11.5797 	DATA 	wsqS
11.5960 	EXP 	whitesquare: autoDraw = True
11.5960 	EXP 	whitesquare: autoDraw = False
11.5968 	DATA 	wsqS
11.6123 	EXP 	whitesquare: autoDraw = True
11.6123 	EXP 	whitesquare: autoDraw = False
11.6131 	DATA 	wsqS
11.6294 	EXP 	whitesquare: autoDraw = True
11.6294 	EXP 	whitesquare: autoDraw = False
11.6302 	DATA 	wsqS
11.6457 	EXP 	whitesquare: autoDraw = True
11.6457 	EXP 	whitesquare: autoDraw = False
11.6465 	DATA 	wsqS
11.6628 	EXP 	whitesquare: autoDraw = True
11.6628 	EXP 	whitesquare: autoDraw = False
11.6635 	DATA 	wsqS
11.6791 	EXP 	whitesquare: autoDraw = True
11.6791 	EXP 	whitesquare: autoDraw = False
11.6798 	DATA 	wsqS
11.6961 	EXP 	whitesquare: autoDraw = True
11.6961 	EXP 	whitesquare: autoDraw = False
11.6968 	DATA 	wsqS
11.7124 	EXP 	whitesquare: autoDraw = True
11.7124 	EXP 	whitesquare: autoDraw = False
11.7132 	DATA 	wsqS
11.7295 	EXP 	whitesquare: autoDraw = True
11.7295 	EXP 	whitesquare: autoDraw = False
11.7302 	DATA 	wsqS
11.7457 	EXP 	whitesquare: autoDraw = True
11.7457 	EXP 	whitesquare: autoDraw = False
11.7464 	DATA 	wsqS
11.7628 	EXP 	whitesquare: autoDraw = True
11.7628 	EXP 	whitesquare: autoDraw = False
11.7636 	DATA 	wsqS
11.7790 	EXP 	whitesquare: autoDraw = True
11.7790 	EXP 	whitesquare: autoDraw = False
11.7798 	DATA 	wsqS
11.7961 	EXP 	whitesquare: autoDraw = True
11.7961 	EXP 	whitesquare: autoDraw = False
11.7970 	DATA 	wsqS
11.8123 	EXP 	whitesquare: autoDraw = True
11.8123 	EXP 	whitesquare: autoDraw = False
11.8131 	DATA 	wsqS
11.8295 	EXP 	whitesquare: autoDraw = True
11.8295 	EXP 	whitesquare: autoDraw = False
11.8302 	DATA 	wsqS
11.8457 	EXP 	whitesquare: autoDraw = True
11.8457 	EXP 	whitesquare: autoDraw = False
11.8464 	DATA 	wsqS
11.8628 	EXP 	whitesquare: autoDraw = True
11.8628 	EXP 	whitesquare: autoDraw = False
11.8635 	DATA 	wsqS
11.8790 	EXP 	whitesquare: autoDraw = True
11.8790 	EXP 	whitesquare: autoDraw = False
11.8798 	DATA 	wsqS
11.8961 	EXP 	whitesquare: autoDraw = True
11.8961 	EXP 	whitesquare: autoDraw = False
11.8969 	DATA 	wsqS
11.9124 	EXP 	whitesquare: autoDraw = True
11.9124 	EXP 	whitesquare: autoDraw = False
11.9132 	DATA 	wsqS
11.9294 	EXP 	whitesquare: autoDraw = True
11.9294 	EXP 	whitesquare: autoDraw = False
11.9304 	DATA 	wsqS
